"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 01 12:49:26 GMT 2024","Sun Dec 01 12:49:27 GMT 2024","678","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Sun Dec 01 12:49:27 GMT 2024","Sun Dec 01 12:49:28 GMT 2024","477","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Sun Dec 01 12:49:25 GMT 2024","Sun Dec 01 12:49:25 GMT 2024","312","Surefire suite","Surefire test","com.example.teamcity.api.SearchTest","com.example.teamcity.api.SearchTest","userSearchesUserByIdTest","User should be able to search user by id",""
"passed","Sun Dec 01 12:49:25 GMT 2024","Sun Dec 01 12:49:26 GMT 2024","516","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Sun Dec 01 12:49:23 GMT 2024","Sun Dec 01 12:49:25 GMT 2024","1408","Surefire suite","Surefire test","com.example.teamcity.api.SearchTest","com.example.teamcity.api.SearchTest","userSearchesProjectByNameTest","User should be able to search project by name",""
"passed","Sun Dec 01 12:49:28 GMT 2024","Sun Dec 01 12:49:28 GMT 2024","370","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithTheSameIdTest","User should not be able to create two build types with the same id",""
"passed","Sun Dec 01 12:49:01 GMT 2024","Sun Dec 01 12:49:08 GMT 2024","7639","Surefire suite","Surefire test","com.example.teamcity.api.SetupAgentTest","com.example.teamcity.api.SetupAgentTest","setupAgentTest","setupAgentTest",""
"passed","Sun Dec 01 12:49:28 GMT 2024","Sun Dec 01 12:49:44 GMT 2024","15992","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userRunsBuildTypeTest","User should be able to run build",""
