"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 21 14:39:24 GMT 2024","Thu Nov 21 14:39:24 GMT 2024","1","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Thu Nov 21 14:39:46 GMT 2024","Thu Nov 21 14:40:06 GMT 2024","20370","Surefire suite","Surefire test","com.example.teamcity.ui.RunBuildTypeTest","com.example.teamcity.ui.RunBuildTypeTest","userRunsBuildTypeTest","User should be able to run build",""
"passed","Thu Nov 21 14:40:06 GMT 2024","Thu Nov 21 14:40:19 GMT 2024","12102","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeFromRepositoryURLTest","User should be able to create build type from a repository URL",""
"passed","Thu Nov 21 14:38:24 GMT 2024","Thu Nov 21 14:38:31 GMT 2024","7547","Surefire suite","Surefire test","com.example.teamcity.api.SetupAgentTest","com.example.teamcity.api.SetupAgentTest","setupAgentTest","setupAgentTest",""
"passed","Thu Nov 21 14:40:27 GMT 2024","Thu Nov 21 14:40:33 GMT 2024","6380","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutNameAndIdTest","User should not be able to create build type without name and id",""
"passed","Thu Nov 21 14:38:43 GMT 2024","Thu Nov 21 14:39:23 GMT 2024","39606","Surefire suite","Surefire test","com.example.teamcity.ui.SearchTest","com.example.teamcity.ui.SearchTest","userSearchProjectByNameTest","User should be able to search project by name",""
"passed","Thu Nov 21 14:39:24 GMT 2024","Thu Nov 21 14:39:46 GMT 2024","21849","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreatesTest","User should be able to create project",""
"passed","Thu Nov 21 14:40:33 GMT 2024","Thu Nov 21 14:40:38 GMT 2024","4440","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutRepositoryURLTest","User should not be able to create build type without a repository URL",""
"passed","Thu Nov 21 14:40:19 GMT 2024","Thu Nov 21 14:40:26 GMT 2024","7717","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeManuallyTest","User should be able to create build type manually",""
